recordID,survivorShip,gender,productType,issueDate,matDate,birthDate,currentDate,baseFee,riderFee,rollUpRate,gbAmt,gmwbBalance,wbWithdrawalRate,withdrawal,FundValue1,FundValue2,FundValue3,FundValue4,FundValue5,FundValue6,FundValue7,FundValue8,FundValue9,FundValue10,FundNum1,FundNum2,FundNum3,FundNum4,FundNum5,FundNum6,FundNum7,FundNum8,FundNum9,FundNum10,FundFee1,FundFee2,FundFee3,FundFee4,FundFee5,FundFee6,FundFee7,FundFee8,FundFee9,FundFee10
167787,1,F,DBMB,1/10/2001,1/10/2026,1/01/1976,1/06/2014,0.02,0.0075,0,167843.3673,0,0,0,17589.15167,0,10702.39708,7332.439635,15796.40553,18567.78315,13877.53146,11837.83575,13052.19106,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167788,1,M,DBMB,1/09/2005,1/09/2026,1/12/1978,1/06/2014,0.02,0.0075,0,265147.4575,0,0,0,25808.00192,23406.87362,14362.81052,13944.82742,22877.68479,24994.51822,19416.88975,19527.76318,16849.24078,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167789,1,M,DBMB,1/10/2003,1/10/2026,1/12/1969,1/06/2014,0.02,0.0075,0,228622.0603,0,0,0,0,0,0,0,90222.52554,0,0,0,0,83479.93169,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167790,1,M,DBMB,1/04/2013,1/04/2036,1/05/1958,1/06/2014,0.02,0.0075,0,70294.04013,0,0,0,12685.61834,0,0,0,0,12683.00519,11900.69018,11100.70046,11594.25804,11330.34041,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167791,1,M,DBMB,1/05/2005,1/05/2020,1/12/1979,1/06/2014,0.02,0.0075,0,523217.1184,0,0,0,57029.42647,53873.40874,33775.06187,29284.18425,49968.62238,56153.11654,0,42079.43013,0,45214.96906,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167792,1,F,DBMB,1/10/2012,1/10/2036,1/10/1971,1/06/2014,0.02,0.0075,0,479047.0486,0,0,0,258247.4652,0,0,0,0,0,0,0,236917.3993,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167793,1,F,DBMB,1/12/2013,1/12/2042,1/05/1979,1/06/2014,0.02,0.0075,0,331201.1994,0,0,0,57495.26371,0,54813.40553,54562.74104,0,56473.42536,0,0,54870.37246,55374.98719,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167794,1,F,DBMB,1/02/2004,1/02/2022,1/07/1951,1/06/2014,0.02,0.0075,0,119478.1831,0,0,0,11848.57538,10991.54377,7035.883269,5552.081138,10517.40789,11596.21653,9215.620142,8361.332874,0,9243.68105,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167795,1,M,DBMB,1/01/2001,1/01/2024,1/06/1961,1/06/2014,0.02,0.0075,0,115536.7116,0,0,0,8891.368045,10524.04131,5043.96795,4987.74184,10805.21007,9644.80353,6777.76071,6978.462792,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167796,1,M,DBMB,1/12/2006,1/12/2024,1/11/1965,1/06/2014,0.02,0.0075,0,484039.4152,0,0,0,0,192062.4039,0,0,196444.007,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167797,1,M,DBMB,1/07/2005,1/07/2029,1/12/1971,1/06/2014,0.02,0.0075,0,331311.1436,0,0,0,37590.19062,33505.05745,22270.25921,20279.78686,33801.78565,36153.38947,0,28423.17914,25515.43661,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167798,1,M,DBMB,1/04/2013,1/04/2037,1/12/1956,1/06/2014,0.02,0.0075,0,315126.367,0,0,0,0,58794.99447,0,44975.1822,49443.24408,58917.20085,55283.06133,0,0,52633.57792,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167799,1,M,DBMB,1/08/2004,1/08/2031,1/02/1973,1/06/2014,0.02,0.0075,0,169471.1921,0,0,0,15002.60264,14518.39807,9080.149017,6928.956311,12619.35234,14926.71599,11779.52869,10506.59258,10605.5289,11679.1222,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167800,1,M,DBMB,1/03/2001,1/03/2019,1/05/1953,1/06/2014,0.02,0.0075,0,231522.7589,0,0,0,0,0,0,0,0,0,64124.70256,60666.60333,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167801,1,M,DBMB,1/01/2011,1/01/2038,1/07/1956,1/06/2014,0.02,0.0075,0,510354.8507,0,0,0,120513.4308,0,0,0,0,116914.4695,99251.49881,93565.51083,89587.92894,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167802,1,F,DBMB,1/08/2000,1/08/2018,1/08/1964,1/06/2014,0.02,0.0075,0,352399.5697,0,0,0,0,0,0,0,89797.9321,0,0,54072.75868,47110.87556,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167803,1,M,DBMB,1/07/2002,1/07/2029,1/12/1963,1/06/2014,0.02,0.0075,0,358548.4607,0,0,0,0,83179.88788,0,0,0,0,60802.35867,49039.27759,56040.95499,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167804,1,F,DBMB,1/01/2003,1/01/2020,1/08/1953,1/06/2014,0.02,0.0075,0,303655.7786,0,0,0,0,52487.7336,30839.02408,0,34033.14206,51091.83888,0,0,36759.77918,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167805,1,F,DBMB,1/12/2004,1/12/2019,1/05/1957,1/06/2014,0.02,0.0075,0,109491.3625,0,0,0,18825.34884,16949.53985,0,0,0,18190.10519,0,0,12495.46171,14808.57884,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167806,1,M,DBMB,1/02/2007,1/02/2036,1/01/1967,1/06/2014,0.02,0.0075,0,350323.7641,0,0,0,30827.5704,27881.51718,15920.10837,19658.40382,28244.33038,29790.12405,22321.87312,25321.54268,19064.22375,24768.90355,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167807,1,M,DBMB,1/01/2007,1/01/2034,1/08/1970,1/06/2014,0.02,0.0075,0,340723.5316,0,0,0,58479.56764,0,0,38283.76831,0,56767.53177,42903.72095,48675.48539,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167808,1,F,DBMB,1/01/2006,1/01/2034,1/10/1964,1/06/2014,0.02,0.0075,0,229112.7313,0,0,0,0,35952.63121,0,23639.21916,37457.76411,39411.55175,0,0,0,32449.52553,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167809,1,M,DBMB,1/11/2000,1/11/2015,1/07/1958,1/06/2014,0.02,0.0075,0,277577.4919,0,0,0,0,0,0,0,0,0,0,68672.7489,64892.9183,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167810,1,M,DBMB,1/03/2003,1/03/2021,1/01/1972,1/06/2014,0.02,0.0075,0,345646.9062,0,0,0,0,0,149508.6487,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167811,1,F,DBMB,1/09/2006,1/09/2030,1/12/1952,1/06/2014,0.02,0.0075,0,422111.6474,0,0,0,0,0,0,0,0,0,0,306459.7824,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167812,1,M,DBMB,1/06/2012,1/06/2034,1/03/1955,1/06/2014,0.02,0.0075,0,373109.1411,0,0,0,0,0,399293.5493,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167813,1,F,DBMB,1/03/2000,1/03/2021,1/06/1965,1/06/2014,0.02,0.0075,0,130030.1383,0,0,0,9837.838659,0,0,6330.973569,14109.61747,10750.7733,7143.80263,8289.574102,0,9410.719274,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167814,1,M,DBMB,1/07/2013,1/07/2032,1/04/1957,1/06/2014,0.02,0.0075,0,190311.1474,0,0,0,53526.64136,0,0,0,0,52693.17907,0,0,51090.61972,49620.34482,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167815,1,M,DBMB,1/01/2011,1/01/2040,1/10/1965,1/06/2014,0.02,0.0075,0,420784.4535,0,0,0,0,94638.20345,69141.01749,0,0,99504.83146,0,79632.74714,0,79498.35319,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167816,1,M,DBMB,1/04/2002,1/04/2021,1/08/1973,1/06/2014,0.02,0.0075,0,444531.1831,0,0,0,0,0,0,0,159909.8613,0,0,0,125848.3322,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167817,1,F,DBMB,1/04/2001,1/04/2018,1/06/1977,1/06/2014,0.02,0.0075,0,148809.1382,0,0,0,0,0,28813.32989,0,0,54008.40095,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167818,1,F,DBMB,1/09/2008,1/09/2024,1/11/1979,1/06/2014,0.02,0.0075,0,300491.5562,0,0,0,0,0,73036.47562,63730.75917,0,115150.0692,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167819,1,F,DBMB,1/08/2000,1/08/2026,1/09/1961,1/06/2014,0.02,0.0075,0,337374.8298,0,0,0,0,0,0,39612.11239,0,0,47010.98145,0,45102.27874,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167820,1,M,DBMB,1/03/2013,1/03/2039,1/05/1979,1/06/2014,0.02,0.0075,0,141471.8311,0,0,0,0,0,0,61800.19427,0,0,0,0,0,72957.22576,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167821,1,F,DBMB,1/06/2005,1/06/2023,1/08/1979,1/06/2014,0.02,0.0075,0,187090.2951,0,0,0,16981.66948,15495.21982,9974.170683,8738.521796,14809.7469,16487.75441,13129.32019,12543.28043,11539.30276,13340.40693,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167822,1,F,DBMB,1/09/2011,1/09/2037,1/01/1961,1/06/2014,0.02,0.0075,0,484212.3462,0,0,0,0,0,171638.2274,0,141481.5546,0,0,0,0,173009.1994,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167823,1,M,DBMB,1/08/2007,1/08/2025,1/11/1951,1/06/2014,0.02,0.0075,0,354878.4056,0,0,0,0,0,0,0,144187.9731,0,0,0,0,129010.9866,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167824,1,M,DBMB,1/11/2005,1/11/2030,1/07/1975,1/06/2014,0.02,0.0075,0,463608.3528,0,0,0,106754.7408,0,0,59245.78738,95222.07782,0,0,81851.71654,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167825,1,F,DBMB,1/12/2009,1/12/2030,1/01/1964,1/06/2014,0.02,0.0075,0,73488.26546,0,0,0,22879.88344,22276.31511,0,0,14585.3094,0,0,16560.95987,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167826,1,F,DBMB,1/05/2008,1/05/2023,1/06/1976,1/06/2014,0.02,0.0075,0,385425.4739,0,0,0,0,0,193150.2301,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167827,1,F,DBMB,1/01/2005,1/01/2027,1/12/1979,1/06/2014,0.02,0.0075,0,448428.6349,0,0,0,45019.7303,41335.92298,0,22650.21459,39781.87779,43841.2275,34253.95753,32891.12716,29980.52294,35147.93518,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167828,1,F,DBMB,1/05/2005,1/05/2027,1/04/1957,1/06/2014,0.02,0.0075,0,501241.2134,0,0,0,46629.06524,44048.60519,27615.56026,23943.67649,40855.9282,45912.56649,36201.48322,0,32205.00326,36969.19069,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167829,1,F,DBMB,1/08/2005,1/08/2028,1/03/1971,1/06/2014,0.02,0.0075,0,444205.1955,0,0,0,0,0,0,73480.27923,0,0,0,103803.4514,0,108902.365,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167830,1,M,DBMB,1/10/2006,1/10/2035,1/11/1953,1/06/2014,0.02,0.0075,0,165309.7537,0,0,0,0,22234.07421,0,15230.57029,0,23683.89207,0,19855.91275,15563.43679,19751.61257,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167831,1,F,DBMB,1/07/2000,1/07/2018,1/05/1960,1/06/2014,0.02,0.0075,0,479194.0599,0,0,0,0,0,29967.78244,33856.7112,0,61283.24064,0,0,39276.19338,52469.2856,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167832,1,M,DBMB,1/10/2013,1/10/2036,1/02/1966,1/06/2014,0.02,0.0075,0,358722.0481,0,0,0,97703.09761,0,0,86051.13153,0,96012.01775,0,91771.96727,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167833,1,M,DBMB,1/08/2011,1/08/2034,1/01/1962,1/06/2014,0.02,0.0075,0,106651.7179,0,0,0,27984.15444,0,0,15470.9106,18686.38221,27496.22632,23915.20274,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167834,1,F,DBMB,1/02/2007,1/02/2031,1/10/1969,1/06/2014,0.02,0.0075,0,135121.4599,0,0,0,0,26885.06812,0,0,0,0,0,24416.58377,18382.89326,23883.69524,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167835,1,M,DBMB,1/08/2000,1/08/2026,1/05/1951,1/06/2014,0.02,0.0075,0,171538.5822,0,0,0,0,0,0,8631.779848,18733.37373,14753.2081,10244.04956,11280.49581,9828.128753,13062.22654,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167836,1,M,DBMB,1/02/2012,1/02/2029,1/03/1959,1/06/2014,0.02,0.0075,0,200663.0917,0,0,0,0,0,28809.07245,22473.52693,26427.56981,35350.85907,32168.19777,28447.1028,0,29354.60291,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167837,1,F,DBMB,1/07/2001,1/07/2028,1/10/1975,1/06/2014,0.02,0.0075,0,178965.6062,0,0,0,18585.60949,0,11466.91716,9137.173573,19339.30804,0,14769.83202,13612.86303,0,16032.60252,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167838,1,M,DBMB,1/07/2005,1/07/2022,1/08/1973,1/06/2014,0.02,0.0075,0,74092.03939,0,0,0,13156.50493,0,7794.554121,7097.89207,11830.56942,0,10215.91664,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167839,1,M,DBMB,1/11/2011,1/11/2039,1/08/1971,1/06/2014,0.02,0.0075,0,374492.9092,0,0,0,390063.2354,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167840,1,F,DBMB,1/02/2010,1/02/2033,1/10/1952,1/06/2014,0.02,0.0075,0,405979.2613,0,0,0,64898.51983,0,41176.16791,0,40805.34821,64107.5372,51909.35548,46710.2749,46964.5491,47616.08816,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167841,1,F,DBMB,1/10/2001,1/10/2020,1/10/1956,1/06/2014,0.02,0.0075,0,466965.0399,0,0,0,0,188866.7884,0,0,0,0,0,0,126250.056,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167842,1,F,DBMB,1/11/2002,1/11/2027,1/02/1960,1/06/2014,0.02,0.0075,0,425620.075,0,0,0,53372.1014,56615.29414,0,0,40487.29748,55171.08002,0,33695.26251,39873.09058,40213.80518,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167843,1,F,DBMB,1/03/2003,1/03/2030,1/12/1961,1/06/2014,0.02,0.0075,0,261989.1699,0,0,0,0,38380.29592,0,0,24130.3506,37003.76716,29026.43559,0,27456.67358,25933.91906,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167844,1,F,DBMB,1/06/2010,1/06/2030,1/07/1960,1/06/2014,0.02,0.0075,0,374889.8938,0,0,0,0,0,337188.7825,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167845,1,F,DBMB,1/01/2006,1/01/2029,1/01/1971,1/06/2014,0.02,0.0075,0,284960.872,0,0,0,25579.7116,22189.59194,13630.97851,14589.88144,23118.54438,24324.4019,18823.39932,19881.43748,15978.90436,20027.51136,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167846,1,F,DBMB,1/08/2004,1/08/2033,1/11/1968,1/06/2014,0.02,0.0075,0,465894.3738,0,0,0,89654.63063,86761.05385,0,41407.01673,0,0,0,62786.75101,0,69793.71593,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167847,1,F,DBMB,1/10/2006,1/10/2024,1/01/1964,1/06/2014,0.02,0.0075,0,199371.3917,0,0,0,0,0,0,36737.5781,0,0,0,47894.34221,0,47642.76029,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167848,1,M,DBMB,1/03/2009,1/03/2035,1/12/1952,1/06/2014,0.02,0.0075,0,102004.9262,0,0,0,0,0,43140.70317,0,0,0,0,0,0,44898.86613,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167849,1,F,DBMB,1/05/2013,1/05/2030,1/07/1966,1/06/2014,0.02,0.0075,0,478914.8309,0,0,0,0,0,231124.3533,0,0,247790.4777,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167850,1,F,DBMB,1/03/2001,1/03/2025,1/07/1977,1/06/2014,0.02,0.0075,0,398615.4287,0,0,0,41521.84833,0,0,19616.2631,42308.57591,0,31544.0705,29842.97059,29466.75093,34957.15142,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167851,1,F,DBMB,1/03/2004,1/03/2023,1/01/1958,1/06/2014,0.02,0.0075,0,376957.5141,0,0,0,35450.54525,32152.55334,20736.44447,0,30865.26859,34381.22646,27364.81789,24802.14829,24004.81724,27249.02806,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167852,1,M,DBMB,1/12/2012,1/12/2041,1/01/1952,1/06/2014,0.02,0.0075,0,264915.7345,0,0,0,31449.35994,30997.30678,26647.21684,21202.1926,23757.23533,31292.48369,28980.43111,25878.98449,27932.81044,26592.71959,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167853,1,M,DBMB,1/09/2007,1/09/2030,1/02/1965,1/06/2014,0.02,0.0075,0,170474.1961,0,0,0,18144.84451,17789.4762,0,12627.32098,17262.29203,18103.35841,13219.18509,0,11590.54873,15214.52605,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167854,1,F,DBMB,1/07/2012,1/07/2030,1/05/1954,1/06/2014,0.02,0.0075,0,340994.4767,0,0,0,53438.69973,0,0,33945.23907,39459.41872,53881.41538,50763.55987,42691.28899,50009.63837,45302.93198,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167855,1,F,DBMB,1/01/2005,1/01/2029,1/01/1964,1/06/2014,0.02,0.0075,0,61944.69418,0,0,0,10848.05224,0,0,0,0,10564.07764,8253.90819,7925.517617,7224.172086,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167856,1,M,DBMB,1/02/2006,1/02/2028,1/12/1967,1/06/2014,0.02,0.0075,0,413361.6718,0,0,0,60994.37967,53226.91716,0,0,54835.15955,58139.38737,0,0,38355.0151,47866.85824,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167857,1,M,DBMB,1/01/2013,1/01/2041,1/10/1974,1/06/2014,0.02,0.0075,0,68892.74462,0,0,0,12885.54763,0,10935.11735,0,10203.10346,12774.81495,11883.25908,0,0,11106.433,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167858,1,M,DBMB,1/07/2013,1/07/2037,1/06/1976,1/06/2014,0.02,0.0075,0,169037.5622,0,0,0,0,0,0,0,0,0,0,175004.1541,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167859,1,M,DBMB,1/04/2013,1/04/2030,1/11/1977,1/06/2014,0.02,0.0075,0,367794.2961,0,0,0,81824.00553,0,0,62448.51146,68652.46216,81807.15035,76761.10958,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167860,1,F,DBMB,1/10/2005,1/10/2032,1/06/1971,1/06/2014,0.02,0.0075,0,374254.2074,0,0,0,0,59316.72741,36356.40172,0,55735.713,0,48776.15893,0,42664.75313,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167861,1,M,DBMB,1/01/2012,1/01/2040,1/03/1976,1/06/2014,0.02,0.0075,0,321370.9626,0,0,0,0,51153.41485,43798.38004,0,38298.34262,52792.99074,48657.40279,41808.47776,46004.89344,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167862,1,F,DBMB,1/02/2011,1/02/2035,1/02/1979,1/06/2014,0.02,0.0075,0,114107.279,0,0,0,15272.49939,0,10335.63309,9438.08505,11244.41995,14702.59155,12602.66757,12092.95914,11318.77806,11962.65131,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167863,1,M,DBMB,1/10/2004,1/10/2029,1/02/1951,1/06/2014,0.02,0.0075,0,260374.2941,0,0,0,25980.93339,24249.97264,15289.04144,12336.30618,22215.57663,0,20113.26686,18448.17202,17813.25242,20140.10617,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167864,1,F,DBMB,1/01/2007,1/01/2035,1/01/1958,1/06/2014,0.02,0.0075,0,180258.7861,0,0,0,19336.52745,17686.39299,10249.23738,12658.69716,0,18770.43522,14186.30491,0,12219.38243,15825.89417,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167865,1,M,DBMB,1/03/2012,1/03/2036,1/12/1957,1/06/2014,0.02,0.0075,0,131946.3212,0,0,0,21826.13427,0,18353.33015,0,16598.1575,21653.50278,20053.63177,17689.56984,0,18342.74815,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167866,1,M,DBMB,1/03/2008,1/03/2026,1/01/1963,1/06/2014,0.02,0.0075,0,240837.7815,0,0,0,0,0,31374.65983,0,0,0,43772.23112,0,38645.24581,47207.62179,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
167867,1,M,DBMB,1/05/2004,1/05/2026,1/07/1962,1/06/2014,0.02,0.0075,0,129015.0975,0,0,0,39568.98841,0,0,18715.61669,0,0,0,28051.30576,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
